true,restored,edge_type
"['10.1002/jobm.200800093', 'Microorganism isolated']","['10.1002/jobm.200800093', ['Fungal isolate from Smallanthus sonchifolius', 'Fungal isolate from Smallanthus sonchifolius', 'Fungal isolate from Smallanthus sonchifolius', 'Fungal isolate from Smallanthus sonchifolius', 'Fungal isolate from Smallanthus sonchifolius', 'Fungal isolates from Smallanthus sonchifolius']]",doi_collectionType
"['10.1002/ps.1278', 'Plant Isolated']","['10.1002/ps.1278', []]",doi_collectionType
"['10.1002/ps.478', 'Plant Isolated']","['10.1002/ps.478', ['Isolated from plant']]",doi_collectionType
"['10.1002/ptr.1249', 'Plant Isolated']","['10.1002/ptr.1249', []]",doi_collectionType
"['10.1016/0031-9422(73)85048-4', 'Plant Isolated']","['10.1016/0031-9422(73)85048-4', []]",doi_collectionType
"['10.1016/0031-9422(90)80024-B', 'Plant Isolated']","['10.1016/0031-9422(90)80024-B', []]",doi_collectionType
"['10.1016/0040-4020(95)00254-6', 'Plant Isolated']","['10.1016/0040-4020(95)00254-6', []]",doi_collectionType
"['10.1016/S0031-9422(00)00225-9', 'Plant Isolated']","['10.1016/S0031-9422(00)00225-9', []]",doi_collectionType
"['10.1016/S0031-9422(00)00248-X', 'Plant Isolated']","['10.1016/S0031-9422(00)00248-X', []]",doi_collectionType
"['10.1016/S0031-9422(00)00323-X', 'Plant Isolated']","['10.1016/S0031-9422(00)00323-X', []]",doi_collectionType
"['10.1016/S0031-9422(01)00431-9', 'Plant Isolated']","['10.1016/S0031-9422(01)00431-9', []]",doi_collectionType
"['10.1016/S0031-9422(03)00153-5', 'Plant Isolated']","['10.1016/S0031-9422(03)00153-5', []]",doi_collectionType
"['10.1016/S0031-9422(97)00238-0', 'Plant Isolated']","['10.1016/S0031-9422(97)00238-0', []]",doi_collectionType
"['10.1016/S0031-9422(98)00249-0', 'Plant Isolated']","['10.1016/S0031-9422(98)00249-0', []]",doi_collectionType
