true,restored,edge_type
"['10.1002/ps.478', 'astilbin; Rel-(2R, 3R)-dihydroquercetin-3-O-±-L-rhamnoside']","['10.1002/ps.478', ['Astilbin']]",doi_name
"['10.1007/s10295-012-1165-2', '1-methoxy-3-hydroxy-3,10b-4,5a-diepoxy-8b-isobutyroyloxygermacr-11(13)-en-6a,12-olide']","['10.1007/s10295-012-1165-2', ['Tagitinin C', '1b-methoxy-3a-hydroxy-3,10b-4,5a-diepoxy-8b-isobutyroyloxygermacr-11(13)-en-6a,12-olide']]",doi_name
"['10.1007/s10295-012-1165-2', 'Tagitinin C']","['10.1007/s10295-012-1165-2', ['Tagitinin C', '1b-methoxy-3a-hydroxy-3,10b-4,5a-diepoxy-8b-isobutyroyloxygermacr-11(13)-en-6a,12-olide']]",doi_name
"['10.1016/0031-9422(91)85077-D', '2-Methyl-4-hydroxy-butyl caffeoate']","['10.1016/0031-9422(91)85077-D', ['2-Phenylethyl caffeate', 'Caffeic Acid', 'α-Amyrin', 'β-Amyrin', 'α-Amyrenone', 'β-Amyrenone', 'Lupeol', 'Lupenone', 'Germanicone']]",doi_name
"['10.1016/S0014-5793(02)02700-X', 'Chalepin']","['10.1016/S0014-5793(02)02700-X', ['6-(1,1-Dimethylallyl)-2-(1-hydroxy-1-methylethyl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one']]",doi_name
"['10.1016/S0031-9422(98)00069-7', '3-Acetyl aleuritolic acid']","['10.1016/S0031-9422(98)00069-7', ['Lup-20(29)-en-2β-yl hexanoate']]",doi_name
"['10.1016/j.biortech.2010.01.041', '3,4-dihydroxybenzoic acid geranyl ester']","['10.1016/j.biortech.2010.01.041', ['3,4-dihydroxybenzoic acid geranyl ester', 'p-hydroxybenzoic acid geranyl ester', '3,4-dihydroxybenzoic acid geranyl ester', '4- O-geranyl-3-hydroxybenzoic acid', '3- O-geranyl-4-hydroxybenzoic acid']]",doi_name
"['10.1016/j.biortech.2010.01.041', 'p-hydroxybenzoic acid-geranyl ester']","['10.1016/j.biortech.2010.01.041', ['3,4-dihydroxybenzoic acid geranyl ester', 'p-hydroxybenzoic acid geranyl ester', '3,4-dihydroxybenzoic acid geranyl ester', '4- O-geranyl-3-hydroxybenzoic acid', '3- O-geranyl-4-hydroxybenzoic acid']]",doi_name
"['10.1016/j.jchromb.2012.07.013', '[8]-gingerol']","['10.1016/j.jchromb.2012.07.013', ['E,Z)-4-(4-Hydroxy-3-methoxyphenyl)but-3-en-1-ol (6-gingerol)', '(E)-1-(4-Hydroxy-3-methoxyphenyl)dec-4-en-3-one (8-gingerol)', '(E)-5-Hydroxy-1-(4-hydroxy-3-methoxyphenyl)dodec-4-en-3-one (10-gingerol)']]",doi_name
"['10.1016/j.jfca.2003.09.013', 'p-Coumaric acid']","['10.1016/j.jfca.2003.09.013', ['3-(3,4-Dihydroxyphenyl)-2-propenoic acid', '(1S,3R,4R,5R)-3-[(3,4-Dihydroxyphenyl)acryloyloxy]-4,5-dihydroxycyclohexanecarboxylic acid', '3-(4-Hydroxy-3,5-dimethoxyphenyl)-2-propenoic acid', '4-Hydroxy-3-methoxycinnamic acid', '3-(4-Hydroxyphenyl)-2-propenoic acid', 'Ascorbic Acid']]",doi_name
"['10.1016/j.phytochem.2005.04.043', '2-Methyl-5-methoxy-benzopyran-4-one']","['10.1016/j.phytochem.2005.04.043', ['2-methyl-5-methoxy-benzopyran-4-one', '(20S)-2-(propan-20-ol)-5-hydroxy-benzopyran-4-one', '(2R)-2,3-dihydro-2-methyl-5-methoxy-benzopyran-4-one', '2,3-dihydro-2-methyl-benzopyran-4,5-diol']]",doi_name
"['10.1016/j.phytochem.2005.04.043', '(2'S)-2-(propan-2'-ol)-5-hydroxy-benzopyran-4-one']","['10.1016/j.phytochem.2005.04.043', ['2-methyl-5-methoxy-benzopyran-4-one', '(20S)-2-(propan-20-ol)-5-hydroxy-benzopyran-4-one', '(2R)-2,3-dihydro-2-methyl-5-methoxy-benzopyran-4-one', '2,3-dihydro-2-methyl-benzopyran-4,5-diol']]",doi_name
"['10.1016/j.phytochem.2005.06.019', '1-O-(E)-caffeoyl-β-D-glucopyranoside']","['10.1016/j.phytochem.2005.06.019', ['10-O-benzyl-α-L-rhamnopyranosyl-(1→6)-β-D-glucopyranoside', 'α-L-xylopyranosyl-(4→2)-(3-O-β-D-glucopyranosyl)-10-O-E-caffeoyl-β-D-glucopyranoside', '1,6-di-O-caffeoyl-β-D-glucopyranoside', '1-O-(E)-caffeoyl-β-D-glucopyranoside', '1-O-(E)-feruloyl-β-D-glucopyranoside']]",doi_name
