true,restored,edge_type
"['10.1002/jobm.200800093', 'Cytotoxic']","['10.1002/jobm.200800093', ['Weak cytotoxic activity against tumor cell lines', 'Moderate cytotoxic activity against tumor cell lines when combined with Compound 5', 'Weak cytotoxic activity, potential synergy with Compound 4', 'Remarkable cytotoxic activity against tumor cell lines', 'Not mentioned', 'Cytotoxic activity not mentioned']]",doi_bioActivity
"['10.1016/0031-9422(91)85077-D', 'Antifungal']","['10.1016/0031-9422(91)85077-D', ['Inhibited the growth of Aspergillus niger, Cladosporium cladosporioides, and Colletotrichum gloeosporioides; fungitoxic properties']]",doi_bioActivity
"['10.1016/S0031-9422(00)00226-0', 'Antifungal']","['10.1016/S0031-9422(00)00226-0', ['Antifungal activity against Cladosporium sphaerospermum', 'Antifungal activity against Cladosporium sphaerospermum']]",doi_bioActivity
"['10.1016/S0031-9422(03)00153-5', 'Antitrypanosomal']","['10.1016/S0031-9422(03)00153-5', ['In vitro activity against trypomastigote forms of Trypanosoma cruzi with IC50 value of 59.0 mg/mL', 'In vitro activity against trypomastigote forms of Trypanosoma cruzi with IC50 value of 90.2 mg/mL', 'In vitro activity against trypomastigote forms of Trypanosoma cruzi']]",doi_bioActivity
"['10.1016/j.biortech.2010.01.041', 'Inhibition of Protease']","['10.1016/j.biortech.2010.01.041', ['Weak inhibition of protease (subtilisin and pepsin)', 'Weak inhibition of protease (subtilisin and pepsin)', 'Weak inhibition of protease (subtilisin and pepsin)']]",doi_bioActivity
"['10.1016/j.bse.2006.06.007', 'Antifungal']","['10.1016/j.bse.2006.06.007', ['Antifungal; Comparable activity to nystatin against C. cladosporioides and C. sphaerospermum', 'Antifungal; Comparable activity to nystatin against C. cladosporioides and C. sphaerospermum']]",doi_bioActivity
"['10.1016/j.cbi.2010.08.008', 'Cytotoxic']","['10.1016/j.cbi.2010.08.008', ['Moderate cytotoxicity against at least one human leukemia cell line', 'Moderate cytotoxicity against at least one human leukemia cell line', 'Cytotoxic effects against CEM and HL-60 leukemia cell lines with IC50 values of 0.4 µM for both cell lines', 'Ineffective in inhibiting cell proliferation against human leukemia cell lines']]",doi_bioActivity
"['10.1016/j.chroma.2009.02.066', 'Antifungal']","['10.1016/j.chroma.2009.02.066', ['Inhibition of symbiotic fungus (Leucoagaricus gongylophorus) of leaf-cutting ant (Atta sexdens rubropilosa)', 'Not explicitly stated in the provided content, further studies are mentioned for identification, mechanism, and transformation', 'Not explicitly mentioned', 'Not explicitly mentioned']]",doi_bioActivity
"['10.1016/j.jpba.2012.08.028', 'Antitrypanosomal']","['10.1016/j.jpba.2012.08.028', ['cytotoxicity, antiangiogenic, antibacterial, trypanocidal, larvicidal against Aedes aegypti, trypanocidal against Trypanossoma cruzi, antinociceptive and anti-inflammatory, protective effect against cyclophosphamide-induced mutagenicity in mice', 'Metabolite of (−)-grandisin formed during the biotransformation by rat liver microsomes']]",doi_bioActivity
"['10.1016/j.phytochem.2009.08.013', 'Antifungal']","['10.1016/j.phytochem.2009.08.013', ['Antimicrobial activity; suggested to play a role in plant–pathogen interaction, probably as a phytoanticipin']]",doi_bioActivity
