true,restored,edge_type
"['10.1002/cbdv.200800342', 'Casearin D; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-5,10-dihydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,9-diyl Dibutanoate']","['10.1002/cbdv.200800342', ['(1R*,3S*,5S*,6aR*,7S*,8S*,10R*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,5-diyl Dibutanoate', 'not provided', 'not provided', 'not provided', 'not provided', '(1R*,3S*,5S*,6aR*,7S*,8R*,10R*,10aR*)-1,3-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-5-yl Butanoate', '(2R*,4aS*,5S*,7R*,8R*,8aS*)-4,4a-Diformyl-1,2,4a,5,6,7,8,8a-octahydro-5-hydroxy-7,8-dimethyl-8-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphthalen-2-yl Butanoate']]",doi_name
"['10.1002/ptr.1249', 'Kaempferol 3-O-α-L-rhamnopyranosyl (1→6)-O-[β -D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β -D-glucopyranosyl']","['10.1002/ptr.1249', ['epigallocatechin', '(+)-catechin', 'proanthocyanidin', 'kaempferol 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl', 'quercetin 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl']]",doi_name
"['10.1002/ptr.1249', 'Proanthocyanidin']","['10.1002/ptr.1249', ['epigallocatechin', '(+)-catechin', 'proanthocyanidin', 'kaempferol 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl', 'quercetin 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl']]",doi_name
"['10.1002/ptr.1249', 'Quercetin 3-O-α-L-rhamnopyranosyl (1→6)-O-[β -D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β -D-glucopyranosyl']","['10.1002/ptr.1249', ['epigallocatechin', '(+)-catechin', 'proanthocyanidin', 'kaempferol 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl', 'quercetin 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl']]",doi_name
"['10.1002/ptr.1249', '(-)-Epigallocatechin']","['10.1002/ptr.1249', ['epigallocatechin', '(+)-catechin', 'proanthocyanidin', 'kaempferol 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl', 'quercetin 3-O-α-L-rhamnopyranosyl (1→6)-O-[β-D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β-D-glucopyranosyl']]",doi_name
"['10.1016/0031-9422(73)85048-4', '7-Hydroxy-4',6-dimethoxyisoflavone; Afrormosin; Afromosin']","['10.1016/0031-9422(73)85048-4', ['Tectorigenin', '(S)-4-Methoxydalbergione', '(6aS,11aS)-Demethylhomopterocarpin', 'Dalbergin', '7-Hydroxy-6-methoxy-3’,4’-methylenedioxyisoflavone', 'Afromosin', 'Caviunin', '7-O-Glycosylcaviunin', 'Tectoridin']]",doi_name
"['10.1016/S0031-9422(00)00323-X', 'Picramnioside F']","['10.1016/S0031-9422(00)00323-X', ['Picramnioside F', 'Mayoside C', '1-O-β-D-glucopyranosyl emodin', '8-O-β-D-glucopyranosyl emodin']]",doi_name
"['10.1016/S0031-9422(00)00477-5', 'Verrucosin']","['10.1016/S0031-9422(00)00477-5', ['2,3-dimethyl-6-(methylenecyclopropyl)-2,3-dihydronaphtho[1,8-bc]furan-4,5-dione', '3,3-dimethylallyl 2,4-dihydroxy-6-((3,3-dimethylallyl)oxy)-5-methoxy-3-methylcyclohexa-2,5-diene-1,4-dione', '5-acetoxy-3,3-dimethylallyl 2,4,6-trihydroxy-3-methylcyclohex-2-en-1-one', '2,4-dihydroxy-6-(2-(4-hydroxyphenyl)ethoxy)-3-(3-methylbut-2-enyl)cyclohexa-2,5-diene-1,4-dione', 'pentadecanoic acid', 'nonadecanoic acid']]",doi_name
"['10.1016/S0031-9422(00)00477-5', 'Nectandrin B']","['10.1016/S0031-9422(00)00477-5', ['2,3-dimethyl-6-(methylenecyclopropyl)-2,3-dihydronaphtho[1,8-bc]furan-4,5-dione', '3,3-dimethylallyl 2,4-dihydroxy-6-((3,3-dimethylallyl)oxy)-5-methoxy-3-methylcyclohexa-2,5-diene-1,4-dione', '5-acetoxy-3,3-dimethylallyl 2,4,6-trihydroxy-3-methylcyclohex-2-en-1-one', '2,4-dihydroxy-6-(2-(4-hydroxyphenyl)ethoxy)-3-(3-methylbut-2-enyl)cyclohexa-2,5-diene-1,4-dione', 'pentadecanoic acid', 'nonadecanoic acid']]",doi_name
"['10.1016/S0031-9422(00)00477-5', '7-Methyl-sargachromenol; 2,7,8-Trimethyl-2-[(3-E,7-Z)-4,12-dimethyl-8-carboxyl-3,7,11-tridecatrienyl]-3-chromen-6-ol, β-caroteno']","['10.1016/S0031-9422(00)00477-5', ['2,3-dimethyl-6-(methylenecyclopropyl)-2,3-dihydronaphtho[1,8-bc]furan-4,5-dione', '3,3-dimethylallyl 2,4-dihydroxy-6-((3,3-dimethylallyl)oxy)-5-methoxy-3-methylcyclohexa-2,5-diene-1,4-dione', '5-acetoxy-3,3-dimethylallyl 2,4,6-trihydroxy-3-methylcyclohex-2-en-1-one', '2,4-dihydroxy-6-(2-(4-hydroxyphenyl)ethoxy)-3-(3-methylbut-2-enyl)cyclohexa-2,5-diene-1,4-dione', 'pentadecanoic acid', 'nonadecanoic acid']]",doi_name
