"true","restored","edge_type"
"['10.1002/jobm.200800093', 'Ribeirao Preto/SP, Nigrospora sphaerica']","['10.1002/jobm.200800093', ['Ribeirão Preto, State of São Paulo, Brazil']]","doi_collectionSite"
"['10.1016/0031-9422(90)80024-B', 'N/A/MG']","['10.1016/0031-9422(90)80024-B', ['Minas Gerais, Brazil']]","doi_collectionSite"
"['10.1016/0040-4020(95)00254-6', 'Sao Paulo/SP']","['10.1016/0040-4020(95)00254-6', ['Sao Paulo State, Brazil']]","doi_collectionSite"
"['10.1016/S0031-9422(00)00477-5', 'Belem/PA']","['10.1016/S0031-9422(00)00477-5', ['Amazon Forest, Mocambo, Paraense Emilio Goeldi Museum']]","doi_collectionSite"
"['10.1016/S0031-9422(98)00249-0', 'Mogi Guacu/SP']","['10.1016/S0031-9422(98)00249-0', ['São Paulo State, Brazil']]","doi_collectionSite"
"['10.1016/S0031-9422(99)00132-6', 'Ibate/SP']","['10.1016/S0031-9422(99)00132-6', ['Reserva da Ripasa, Ibate, SP, Brazil']]","doi_collectionSite"
"['10.1016/j.biortech.2010.01.041', 'Araraquara/SP']","['10.1016/j.biortech.2010.01.041', ['Araraquara, SP, Brazil']]","doi_collectionSite"
"['10.1016/j.chroma.2009.02.009', 'Itacoatiara/AM']","['10.1016/j.chroma.2009.02.009', ['Forest Reserve Adolpho Ducke, Itacoatiara, Amazonas state, Brazil']]","doi_collectionSite"
"['10.1016/j.chroma.2009.02.066', 'Cordeiropolis/SP']","['10.1016/j.chroma.2009.02.066', ['Estação Experimental de Citricultura do Instituto Agronômico de Campinas, Cordeirópolis, Brazil']]","doi_collectionSite"
"['10.1016/j.phytochem.2005.06.019', 'Mogi Guacu/SP']","['10.1016/j.phytochem.2005.06.019', ['Mogi-Guacu, Sao Paulo State, Brazil']]","doi_collectionSite"
"['10.1021/jf100233y', 'Mogi Guacu/SP']","['10.1021/jf100233y', ['Biological Reserve and Experimental Station at Mogi Guaçu, São Paulo State, Brazil']]","doi_collectionSite"
"['10.1021/jf60217a066', 'Igarape-acu/PA']","['10.1021/jf60217a066', ['Northeast Brazil, specifically state of Ceará']]","doi_collectionSite"
"['10.1021/np070312g', 'Araraquara/SP']","['10.1021/np070312g', ['Chemistry Institute at Sao Paulo State University (Araraquara-SP), Brazil']]","doi_collectionSite"
"['10.1021/np100840w', 'Campinas/SP']","['10.1021/np100840w', ['Campinas municipality, São Paulo State, Brazil']]","doi_collectionSite"
"['10.1021/np4006822', 'N/A/PE']","['10.1021/np4006822', ['Federal University of Pernambuco, Brazil']]","doi_collectionSite"
"['10.1021/np9004079', 'Campinas/SP']","['10.1021/np9004079', ['Campinas municipality, São Paulo, Brazil']]","doi_collectionSite"
"['10.1021/np9703656', 'Teodoro Sampaio/SP']","['10.1021/np9703656', ['Parque Estadual do Morro do Diabo, Teodoro Sampaio, SP, Brazil']]","doi_collectionSite"
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Minas Gerais, Brazil']]","doi_collectionSite"
"['10.1590/S0100-40422008000400023', 'Iguape/SP']","['10.1590/S0100-40422008000400023', ['Reserva da Juréia, Iguape – SP']]","doi_collectionSite"
"['10.1590/S0100-40422010001000006', 'Araraquara/SP']","['10.1590/S0100-40422010001000006', ['Araraquara – SP, Brazil']]","doi_collectionSite"
"['10.1590/S0102-695X2010005000017', 'Sao Paulo/SP']","['10.1590/S0102-695X2010005000017', ['Botanic Garden of São Paulo, São Paulo, Brazil']]","doi_collectionSite"
"['10.1590/S0103-50532005000400005', 'Peruibe/SP']","['10.1590/S0103-50532005000400005', ['Atlantic Forest, Brazil']]","doi_collectionSite"
"['10.1590/S0103-50532005000800008', 'Belem/PA']","['10.1590/S0103-50532005000800008', ['Belém, Pará State, Brazil']]","doi_collectionSite"
"['10.1590/S0103-50532005000800018', 'Araraquara/SP']","['10.1590/S0103-50532005000800018', ['Institute of Chemistry (UNESP) in Araraquara, Brazil and Institute of Biological Chemistry (WSU) in Pullman, USA.']]","doi_collectionSite"
"['10.1590/S0103-50532009000400008', 'Campinas/SP']","['10.1590/S0103-50532009000400008', ['Campinas (SP) at the Instituto Agronômico de Campinas']]","doi_collectionSite"
"['10.5935/0100-4042.20140049', 'Pirenopolis/GO']","['10.5935/0100-4042.20140049', ['Serra dos Pirineus, Pirenópolis - GO, Brazil']]","doi_collectionSite"
"['10.5935/0103-5053.19930018', 'N/A/ES']","['10.5935/0103-5053.19930018', []]","doi_collectionSite"
